unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
CC1613,1683841,"Evolution in Archaeology","Stephen Shennan","Re thinking Great Basin foragers prestige hunting and costly signaling during the Middle Archaic period","Mcguire","#AUTHOR_TAG have proposed that the increase in big-game hunting in the Middle Archaic of the Great Basin should be seen as representing an increase in costly signaling, which occurred because populations were increasing, leading to increased social competition and larger numbers of receivers of the costly signals being produced (cf",0
CC1614,1683841,"Evolution in Archaeology","Stephen Shennan","Towards a unified science of cultural evolution","Mesoudi","THE PROCESSES OF CULTURAL EVOLUTION The extent to which cultural processes may be modeled in evolutionary terms remains disputed (e.g., Bamforth 2002;Fracchia &amp; Lewontin 1999), although the way in which cultural entities and processes closely match Darwin's original formulation of the theory of evolution has recently been shown in detail by #AUTHOR_TAG et al",0
CC1615,1683841,"Evolution in Archaeology","Stephen Shennan","A model for exploring the optimal tradeoff between field processing and transport","Metcalfe","151-53) have been developed to make predictions about the effects of transport costs on what resources will be exploited where and the extent to which they will be processed before being brought back to a base for consumption (#AUTHOR_TAG &amp; Barlow 1992)",0
CC1616,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Out of the garde toys ad hildres ulture i the age of TV ulture","Kline","Many key 21 studies have highlighted the sophisticated, globalised and aggressive corporate systems of cultural production, 22 marketing and commodification which have constituted a distinctive hild aaket fo populaa ultual ppoduts 23 (Seiter 1992, McNeal 1992, #AUTHOR_TAG 1993, Roedder 1999, Cook 2004)",0
CC1617,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Children as Consumers London Routledge","Gunter","Perhaps most influentially, a great deal of research within 18Anglo-American cultural/media studies, marketing and sociology has considered the way in which children and 19 young people have increasingly been targeted as a market segment within contemporary consumer capitalism 20 (Zelizer 1985, 2002, Steinberg &amp; Kincheloe 1997, #AUTHOR_TAG &amp; Furnham 1998, Langer 2002, Marshall 2010",0
CC1618,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Kinderculture the Cultural Construction of Childhood","Steinberg","Perhaps most influentially, a great deal of research within 18Anglo-American cultural/media studies, marketing and sociology has considered the way in which children and 19 young people have increasingly been targeted as a market segment within contemporary consumer capitalism 20 (Zelizer 1985, 2002, #AUTHOR_TAG &amp; Kincheloe 1997, Gunter &amp; Furnham 1998, Langer 2002, Marshall 2010",0
CC1619,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Children s geographies Oxford Bibliographies Online Childhood Studies","Kraftl","Although geographers have researched and written extensively on childee aad oug peoples plaa, 8 identities, consumption, and social/cultural lives in diverse contexts (see #AUTHOR_TAG et al",0
CC1620,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Sylvanian families the production and consumption of a rural community","Houlton","For example, geographical 15 research on popular cultural phenomena like Sylvanian Families ( #AUTHOR_TAG and Short 1995), Postman Pat (Horton 16 ""eeod, aa geogaphees haae paid lose attetio to hildee aad oug peoplees take-for-granted, everyday 1 practices in diverse contexts",4
CC1621,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Family austerity and consumption outlining a new research agenda","Hall","For example, Clarke (2000), Gregson and 18 Crewe (2003) and #AUTHOR_TAG (2013) highlight the importance of spaces like charity shops, car boot sales and other 19 modes of second-hand purchase/exchange i aa failiess aaauisitio aad diestteet of branded and popular 20 cultural commodities",0
CC1622,30320693,"Title: For geographies of children, young people and popular culture","John Horton","Pricing the Priceless Child","Zelizer","Perhaps most influentially, a great deal of research within 18Anglo-American cultural/media studies, marketing and sociology has considered the way in which children and 19 young people have increasingly been targeted as a market segment within contemporary consumer capitalism 20 (#AUTHOR_TAG 1985, 2002, Steinberg &amp; Kincheloe 1997, Gunter &amp; Furnham 1998, Langer 2002, Marshall 2010",0
CC1623,39377931,"Design and implementation of pay for performance","Michael Gibbs","Multitask Principal Agent Analyses Incentive Contracts Asset Ownership and Job Design","Holmstrom","This is an important intuition about performance measurement and incentive-plan design.An incentive plan's goal is not merely to motivate an employee to work harder, but also to balance motivation across different tasks (#AUTHOR_TAG &amp; Milgrom 1991)",4
CC1624,39377931,"Design and implementation of pay for performance","Michael Gibbs","Determinants and Effects of Subjectivity in Incentives","Gibbs","A smaller literature considers these (e.g., Murphy &amp; Oyer 2003;#AUTHOR_TAG et al",4
CC1625,39377931,"Design and implementation of pay for performance","Michael Gibbs","Sensitivity Precision and Linear Aggregation of Signals for Performance Evaluation","Banker","This illustrates a key theme in the early theoretical literature on incentives: the tradeoff between uncontrollable risk and incentives (Holmstrom 1979;#AUTHOR_TAG &amp; Datar 1989)",2
CC1626,39377931,"Design and implementation of pay for performance","Michael Gibbs","Executive Compensation","Murphy","Several excellent surveys of this research are available (e.g., Gibbons 1998;#AUTHOR_TAG 1999;Prendergast 1999;Bushman &amp; Smith 2001)",0
CC1627,39377931,"Design and implementation of pay for performance","Michael Gibbs","On the Folly of Rewarding A While Hoping For B","Kohn","3 Many observed problems with incentive systems can be attributed to imbalanced multitask incentives (#AUTHOR_TAG 1975 Distortion of a performance measure creates the first of three types of ""gaming"" of an incentive system described in this chapter",4
CC1628,39377931,"Design and implementation of pay for performance","Michael Gibbs","A General Test for Distortions in Performance Measures","Courty","#AUTHOR_TAG and Marschke (2008) and Sloop and van Praag (2011) use ""distortion"" to refer to both distortion and manipulation (they do recognize the theoretical distinction)",5
CC1629,39377931,"Design and implementation of pay for performance","Michael Gibbs","Performance Measurement and Appraisal Motivating Managers to Identify and Reward Performance","Murphy","Firms use both methods (#AUTHOR_TAG 1992;Gibbs, et al",5
CC1630,39377931,"Design and implementation of pay for performance","Michael Gibbs","Discretion in Executive Incentive Contracts Theory and Evidence","Murphy","A smaller literature considers these (e.g., #AUTHOR_TAG &amp; Oyer 2003;Gibbs et al",4
CC1631,39377931,"Design and implementation of pay for performance","Michael Gibbs","Understanding Performance Appraisal Social Organizational and Goal Based Perspectives","Murphy","This section is shorter because it builds easily on the prior discussion, and because research on this topic is much more sparse.A substantial literature discusses potential problems arising from subjective evaluation (#AUTHOR_TAG 1992;Prendergast &amp; Topel 1993;#AUTHOR_TAG &amp; Cleveland 1995;Prendergast 1999  (Milgrom 1988;Milgrom &amp; Roberts 1988)",0
CC1632,39377931,"Design and implementation of pay for performance","Michael Gibbs","The Provision of Incentives in Firms","Prendergast","Several excellent surveys of this research are available (e.g., Gibbons 1998;Murphy 1999;#AUTHOR_TAG 1999;Bushman &amp; Smith 2001)",0
CC1633,39377931,"Design and implementation of pay for performance","Michael Gibbs","A Theory of Sales Quotas with Limited Liability and Rent Sharing","Oyer","Given the negative effects of thresholds, why are they used? One reason is that they may allow the firm to use a stronger incentive intensity while keeping expected compensation at competitive rates or avoiding risks of high turnover in years when uncontrollable risk yields low performance (#AUTHOR_TAG 2000;Murphy 2001)",4
