"Episodic eolian sand deposition in the past 4000 years in Cape Cod National Seashore, Massachusetts, USA in response to possible hurricane/storm and anthropogenic disturbances",14 000 years of sediment vegetation and water level changes at the Makepeace Cedar Swamp southeastern Massachusetts,"5.5-3.8 ka and is associated with a broad scale drying (e.g., #AUTHOR_TAG et al., 2000;Shuman et al., 2001;Shuman and Donnelly, 2006;Oswald et al., 2007;Marsicek et al., 2013)",0
The Views and Experiences of Smokers Who Quit Smoking Unassisted. A Systematic Review of the Qualitative Evidence,Self initiated smoking cessation a review of the empirical literature from a stress and coping perspective,"First, we were aware of a small but not unsubstantial body of quantitative evidence on smokers who quit unassisted; #AUTHOR_TAG[49][50][51][52] and second, in the course of our literature search we had identified a considerable number of qualitative studies on smoking cessation",2
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,A systematic review and meta analysis of the psychosis continuum Evidence for a psychosis pronenesspersistence impairment model of psychotic disorder,"The studies examining the prevalence of AVH in the general adult population have given varying estimates (Nuevo, Chatterji, Verdes, Naidoo, Arango &amp; Ayuso-Mateos, 2012) with a median estimate of 4-5% (#AUTHOR_TAG, Linscott, Myin-Germeys, Delespaul &amp; Krabbendam, 2009)",4
The Treatment of Risk and Uncertainty in the US Social Cost of Carbon for Regulatory Impact Analysis,Has economic analysis improved regulatory decisions ,"Perhaps unsurprisingly, the reality of carrying out benefit-cost analysis of federal regulations falls short of best practice, and it does not appear to be having a significant impact on many regulatory decisions, except higher-profile cases (#AUTHOR_TAG  2008)",0
Everolimus improves behavioral deficits in a patient with autism associated with tuberous sclerosis: a case report,Everolimus for angiomyolipoma associated with tuberous sclerosis complex or sporadic lymphangioleiomyomatosis EXIST 2 a multicentre randomised double blind placebo controlled trial,"The double-blind, placebo-controlled, phase 3 trial everolimus for angiomyolipoma in TSC where this patient took part, found an angiomyolipoma response rate of 42% for everolimus treatment, which contrasted with a 0% response for placebo (#AUTHOR_TAG et al, 2013)",4
"On universality of critical behavior in the focusing nonlinear schrodinger, equation elliptic umbilic catastrophe and the tritronquee solution to the painleve-i equation",Theory of Solitons,"Introduction The focusing nonlinear Schrdinger (NLS) equation for the complex valued function  =  (x, t) i t + 1 2  xx + | | 2  = 0 (1.1)has numerous physical applications in the description of nonlinear waves (see, e.g., the books (Whitham 1974;Newell 1985;#AUTHOR_TAG et al",0
Hierarchical Parcel-Swapping Representation of Turbulent Mixing. Part 1. Formulation and Scaling Properties,A mixing model for turbulent reactive flows based on Euclidean minimum spanning trees,"One such constraint that has proven effective is to intermix only parcel pairs that are close, by some criterion, in a metric space defined on the manifold of thermochemical states #AUTHOR_TAG",1
Gauge fields for ultracold atoms in optical superlattices,Experimental study of Zeeman light shifts in weak magnetic fields,"In this context, g and e denoted two different hyperfine states in the ground state manifold, and the spin-dependent optical potential was obtained by exploiting the vector light-shift arising in a laser field with suitable polarization (see [#AUTHOR_TAG58], for example)",5
Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?,Assisted suicide and euthanasia should not be practiced in palliative care units,The very same imperfections that Lewis and Black detect are enlarged and misinterpreted by #AUTHOR_TAG (2008) and Cohen-Almagor (2013) to represent ominous slippery slope effects,1
"Two steps back, one step forward: reconstructing the dynamic Danube riverscape under human influence in Vienna",Anabranching rivers their cause character and classification,"Together with augmented sediment loads, it additionally fosters the transformation from meandering to braiding (#AUTHOR_TAG and Knighton 1996;Marti and Bezzola 2004)",0
Patients Experience of the Outcomes of Engaging in a Broadly Applicable Health Promotion Intervention for Individuals Facing Chronic Illness,The Shifting Perspectives Model of Chronic Illness,"Summaries of research concerning people with various long-term conditions show that they have much in common as they face the challenges of trying to live as well as possible within the context of physical, mental, or social discomfort and limitation [5]#AUTHOR_TAG",0
Social network and content analysis of the North American Carbon Program as a scientific community of practice,Evolution of the social network of scientific collaborations,"Many studies have used the relationships between authors of a document to study broad domains such as physics (Newman, 2001a) and mathematics ( #AUTHOR_TAG et al., 2002)",5
Enabling Informed Decision Making through Mobile Technologies: A Challenge for Software Engineering,End User Service Composition,"Another noteworthy work ( #AUTHOR_TAG et al., 2009) studies end-user service composition from the perspective of users",3
Identification of damaged proteins in human serum using modified Ehrlich's reagent to target protein-bound pyrroles,Interplay between the maillard reaction and lipid peroxidation in biochemical systems,"Both the Maillard reaction and lipid peroxidation follow similar reaction pathways, producing carbonyl derivatives which then form advanced glycation end products (AGE) or advanced lipid peroxidation end products (ALE) by means of carbonyl-amine reactions and aldol condensations forming protein crosslinks #AUTHOR_TAG",0
Viral infection of human lung macrophages increases pdl1 expression via ifn,Innate immune response of human alveolar macrophages during influenza A infection,"Although the influenza virus primarily infects the respiratory epithelium, this virus can also infect and replicate in human alveolar macrophages [1]#AUTHOR_TAG[3]",0
Sensemaking in business networks: Introducing dottograms to analyse network changes,Networks in Socioeconomic Systems A Critical Review,"While considerable research exists to explain business network structures in these different research traditions, the issue of change within networks is less well researched.Although there are several approaches to analysing relationships in terms of networks (see #AUTHOR_TAG for an overview), this article adopts the industrial network approach, underpinned by the interaction model, to understand different actors' behavior ( Ford et al., 2003;)",0
Goal Commitments and the content of thoughts and dreams: basic principles,The consequences of encoding information on the maintenance of internally generated images and thoughts the role of meaning complexes,"HEART RATE LEVELS AND THE FREQUENCY OF TASK-UNRELATED THOUGHTSAnother investigation ( #AUTHOR_TAG et al., 2004) found evidence of substantially higher arousal as measured by heart rate for individuals who engaged in more frequent task-unrelated thoughts (TUTs)",0
